_id,positive_review
ObjectId("5e6ecfc2585dbf3baf687699"),لوحة مذهلة لابن عمرها 4 سنوات وهي سعيدة!
ObjectId("5e6ecfc6585dbf3baf68769a"),مثالية لما هو جهاز لوحي رخيص ، اشتريته لأبي وهو يحب ذلك
ObjectId("5e6ecfcf585dbf3baf68769b"),لم تفتحها بعد. هدية عيد الميلاد للأطفال
ObjectId("5e6ecfd3585dbf3baf68769c"),ابني يبلغ من العمر 3 سنوات وهو يحب أنواع برامج التعلم المختلفة التي يقدمها هذا الجهاز اللوحي
ObjectId("5e6ecfd7585dbf3baf68769d"),أود أن أقول إنه جهاز لوحي رائع ، صغير جدًا (سيشتري جهازًا أكبر في المرة القادمة !!)
ObjectId("5e6ecfe3585dbf3baf68769e"),لقد كانت سعيدة جدا معها. أستخدم هذا كنقطة تحكم لنظام الإضاءة الممكّن لشبكة wifi ، وأجهزة التحكم في نظام الصوت التليفزيوني ، إلخ
ObjectId("5e6ecfe7585dbf3baf68769f"),جهاز لوحي رائع للسعر ، أوصي بذلك للأصدقاء والعائلة
ObjectId("5e6ecfeb585dbf3baf6876a0"),أنا أحب هذا Kindle. أحب حقيقة أنه يمكنك استخدام بطاقة SD لمزيد من التخزين. عمل عظيم
ObjectId("5e6ecfef585dbf3baf6876a1"),كان هذا الجهاز اللوحي هو كل ما كنت أبحث عنه: جهاز لوحي رخيص يمكنه تنزيل عروض Netflix للمشاهدة في وضع عدم الاتصال
ObjectId("5e6ecff4585dbf3baf6876a2"),اشترى 3 لمختلف وبعد 3 سنوات ذهب kerplop ستحصل على نسخة مطورة جديدة لعيد الميلاد هذا العام
ObjectId("5e6ecff8585dbf3baf6876a3"),سعر أرخص أو ما شابه لمتجر المستودع المحلي دون الحاجة إلى الذهاب إلى المتجر. أو بكمية أقل. لقد اشتريت عدة مرات. إنهم يعملون فقط.
ObjectId("5e6ed001585dbf3baf6876a4"),كان هذا بديلاً رائعًا لـ Kindle السابق ، الذي يزيد عمره عن 5 سنوات. ومع ذلك ، فقد أحببت جهاز Kindle القديم الخاص بي جيدًا بما فيه الكفاية ، ولم أستطع تبرير الترقية مع مراعاة سعر أكثر من 100 دولار. لهذا السبب انتظرت بيعًا ليوم واحد لالتقاط Paperwhite.
ObjectId("5e6ed008585dbf3baf6876a5"),هذا هو جهاز لوحي للترقية من جهاز Kindle Fire الأول الذي اشتريته قبل 5 سنوات. أحب الشاشة الكبيرة للمعالجة والتنزيلات السريعة ، والمرئيات عالية الدقة الرائعة ، والأهم من ذلك ، تم نقل / الوصول بسهولة إلى جميع الصور السابقة وملفات الموسيقى من خلال هذا الجهاز الجديد. أحب أن لهذه النار كاميرا أمامية وخلفية أيضًا ، كان لدى Fire القديمة كاميرا أمامية فقط. من المؤكد أن هذا ليس جهاز iPad ، لكني لا أريد أو أحتاج إلى كل أجهزة iPad. وأنا بالتأكيد لا أريد إنفاق مئات الدولارات على جهاز لمجرد أنه رائع. يقوم جهاز Fire Tablet بكل ما أحتاجه أو أريده وتكلفته أقل من 99.00 دولارًا. أنا عميل راضٍ وسعيد.
ObjectId("5e6ed00d585dbf3baf6876a6"),إنها تعمل! إنها تبدو جميلة! إنها رخيصة! إنها تأتي بسرعة! مُوصى بها! هناك حاجة إلى 8 كلمات أخرى ، لذا - إذا كنت بحاجة إلى بطاريات ، فقم بشرائها!
ObjectId("5e6ed011585dbf3baf6876a7"),جهاز رائع لشخص غير متقدم تقنيًا جدًا. سهلة الاستخدام والفهم.
ObjectId("5e6ed015585dbf3baf6876a8"),حريق الأمازون الثالث لديه ميزات أكثر من حريق قديم. بطارية تدوم لفترة أطول
ObjectId("5e6ed01d585dbf3baf6876a9"),لقد اشتريت جهاز Kindle هذا لاستبدال جهاز Kindle الأصلي الخاص بي بنفس التنسيق. لا أعتقد أنه كان يطلق عليه Paperwhite ، ولكنه الوحيد الذي لا يحتوي على لوحة المفاتيح في الأسفل. لقد كان Kindle رائعًا ، ومع ذلك ، كنت دائمًا محبطًا لأنه لم يكن لديه ضوء خلفي. الآن لدي ضوء خلفي ، ليس لدي أي فكرة عن كيف تمكنت من قبل. حتى القراءة قبل النوم مع وجود المصباح بجوار السرير ، فإن الضوء الخلفي يحدث فرقًا كبيرًا. الدقة الإضافية رائعة ، ولكنها ليست بالشيء الهائل حقًا عندما تتحدث عن نص على الشاشة. يتم تقليل عمر البطارية بالتأكيد عند تشغيل الضوء الخلفي ، ولكن ليس لدرجة أنني يجب أن أشحن كل ليلة. من المحتمل أن أحصل على عمر البطارية لعدة أسابيع قبل الحاجة إلى إعادة الشحن. بشكل عام ، إذا كنت تتطلع إلى الترقية ، فهذا هو Kindle الذي يمكنك الحصول عليه. الضوء الخلفي هو ترقية ضخمة بالنسبة لي. إنه يساعد على تقليل إجهاد عيني وهو أمر مهم بالنسبة لي.
ObjectId("5e6ed025585dbf3baf6876aa"),يعمل بشكل جيد بالنسبة لي لا تحتاج إلى تلفزيون الكابل يمكن أن يتحمل جميع برامجي مع Fire TV
ObjectId("5e6ed029585dbf3baf6876ab"),قرص عظيم. مثالية لابني البالغ من العمر 8 سنوات !!!!!!!!!!!
ObjectId("5e6ed02d585dbf3baf6876ac"),اشتريت هذا الجهاز اللوحي لابنتي وهي تحبه
ObjectId("5e6ed031585dbf3baf6876ad"),هذا هو الكمبيوتر اللوحي Amazon Fire 7 الثاني الذي اشتريته. لم أر أي شيء يقارنه بالسعر
ObjectId("5e6ed036585dbf3baf6876ae"),حصلت على هذا كيندل كبديل لأوقد ابنتي الأخرى التي كانت الشاشة متشققة ولكنها لا تزال تعمل. إنها تحبها وتحب نظام التشغيل. إنها لا تفوت حقًا أنها ليست عالية الدقة. لم أحصل على بطاقة SD بعد ، ولكن نظرًا لأنها لديها معظم الأشياء في السحابة ، فليس من الضروري حقًا في هذه المرحلة.
ObjectId("5e6ed03a585dbf3baf6876af"),لقد كنت سعيدًا جدًا بهذا ليس فقط أنه جهاز لوحي رائع ولكن بسعر رائع.
ObjectId("5e6ed040585dbf3baf6876b0"),اشتريت 50 من هذه لاستخدامها في برنامج التعليم المدرسي. أكد لي العاملون في Best Buy أن التطبيقات التي احتاجهم لتشغيلها ستعمل بشكل جيد. لسوء الحظ لم أكن أعلم أن أمازون لديها متجر تطبيقات خاص بها غير مرتبط بأبل و GogglePlay. تأكد من أن التطبيقات التي تريد تشغيلها متاحة أيضًا على متجر تطبيقات أمازون كما هي ليست كلها. على وجه التحديد يحظرون أي شيء متعلق بـ Goggle. بخلاف ذلك الجهاز اللوحي رائع وسعر رائع وحالة جميلة حقًا.
ObjectId("5e6ed048585dbf3baf6876b1"),تعمل مثل بطاريات اسم العلامة التجارية وبسعر أرخص بكثير.
ObjectId("5e6ed04d585dbf3baf6876b2"),هذا مثالي لأطفالي للقيام بعملهم المدرسي والاستمتاع أيضًا.
ObjectId("5e6ed051585dbf3baf6876b3"),ابنتي العجوز البالغة من العمر 3 سنوات تحب قرصها الجديد! الآن يمكنها مشاهدة Mickey Clubhouse وقتما تشاء.
ObjectId("5e6ed055585dbf3baf6876b4"),مدمج وجيد جدا بالنسبة للسعر ، والصورة الجيدة وجودة الصوت
ObjectId("5e6ed059585dbf3baf6876b5"),هذا هو أول أوقد وأنا أحبه. سأكون في غاية يوصي
ObjectId("5e6ed061585dbf3baf6876b6"),Fire tv جيد لمشاهدة الأفلام الرئيسية ، ولكنه رائع لإنشاء صندوق Kodi سهل.
ObjectId("5e6ed065585dbf3baf6876b7"),أحذية رائعة ومريحة للغاية.
ObjectId("5e6ed069585dbf3baf6876b8"),نحن نحب أقراصنا المنتظرة أوصي بها لأصدقائي
ObjectId("5e6ed06d585dbf3baf6876b9"),أحب قراءة الكتب على كيندل. لا أعرف لماذا انتظرت طويلاً لشراء واحدة. أنا أستمتع أيضًا باستخدامه للتحقق من البريد الإلكتروني و Facebook و Messenger وما إلى ذلك.
ObjectId("5e6ed072585dbf3baf6876ba"),لدي هذه على قائمة الاشتراك والحفظ لم تكن هناك أي مشاكل في البطاريات القديمة أو أن الطلب القديم أصبح مثاليًا ، لكن قبضتي الصغيرة هي أنها لا تدوم طويلًا ، ولكن من الحكمة أنها لا تزال تهزم شراء العلامات التجارية ذات الأسماء التجارية. . (إنديانا دان)
ObjectId("5e6ed076585dbf3baf6876bb"),حصلت على هذه هدية لصديق ، أحبتها والأشياء التي يمكن أن تفعلها بها.
ObjectId("5e6ed07e585dbf3baf6876bc"),إنها بطاريات بأسعار معقولة للغاية. لم أقم بإجراء أي اختبار محدد ، ولكن حتى الآن ، كان أداؤها جيدًا ، ويبدو أنها تعطي عمرًا جيدًا للبطارية.
ObjectId("5e6ed083585dbf3baf6876bd"),يمكنني مشاهدة أي شيء أريده على تلفزيون النار. أفضل شيء على الإطلاق
ObjectId("5e6ed087585dbf3baf6876be"),يجب أن تكون طريقة لقفل الشاشة. يحب Kiddo الجهاز الخاص بالكتب والأفلام في رحلات الطريق الطويلة ولكنه يوقف الشاشة عن طريق الخطأ أو ينقر عليها.
ObjectId("5e6ed090585dbf3baf6876bf"),أحب استخدام للتحقق من رسائل البريد الإلكتروني الخاصة بي ، انتقل إلى facebook ، أحاول معرفة كيفية استخدام الكاميرا. بمجرد أن أفعل سأبدأ في استخدامه.
ObjectId("5e6ed095585dbf3baf6876c0"),لا يمكنك الفوز على جهاز لوحي بهذا السعر! اشتريتها في الغالب لقراءة الكتب أثناء التنقل على تطبيق Kindle ، لكنني كنت أستخدمها أيضًا لأكثر من ذلك بكثير. أوصي بأي شخص يتطلع إلى شراء جهاز إضافي بسعر منخفض.
ObjectId("5e6ed09d585dbf3baf6876c1"),ابنتي الكبرى لديها تطبيقاتها التعليمية على جهازها اللوحي وتستمتع بها بشكل كبير!
ObjectId("5e6ed0a4585dbf3baf6876c2"),غير مكلفة وموثوقة وطويلة الأمد. هذه هي البطاريات الوحيدة التي سأشتريها بعد الآن.
ObjectId("5e6ed0a9585dbf3baf6876c3"),هذا المنتج استثنائي. يفهم الأوامر الصوتية بنسبة 99٪ من الوقت. كما أنها تتحسن بمرور الوقت مع الاستخدام.
ObjectId("5e6ed0af585dbf3baf6876c4"),لقد تفاجأت بسرور لرؤية كيندل للبيع في المتجر !! أنا أحب جهاز Kindle ، خاصة وأنني تمكنت من توسيع الذاكرة! أحب أن تكون محمولة ، لأكون صريحًا ، عندما أحصل على الاختيار ، أجد نفسي على جهاز Kindle الخاص بي على جهاز الكمبيوتر المحمول الخاص بي ، الشيء الوحيد الذي يمكنني الشكوى بشأنه هو لماذا تختار أمازون في العالم أن تجعلها معجزة تقريبًا للعثور عليها قضية لنموذجها الأكثر شعبية ؟؟؟؟؟ إذا لم يكن لديك Kindle ، فأنت لا تعرف ما هو مفقود !!
ObjectId("5e6ed0b3585dbf3baf6876c5"),حصلت على هذه للزوجة وهي تحب ذلك ، من السهل تبديل المستخدمين أيضًا!
